	Word	Frequency in Positive	Conditional of P(wi/positive)	Frequency in Negative	Conditional of P(wi/negative)
1911	uncalled	2	0.00019770660340055358	1	0.000192789666473877
1912	laundromat	3	0.0002965599051008304	1	0.000192789666473877
1913	cricket	2	0.00019770660340055358	1	0.000192789666473877
1914	signatures	2	0.00019770660340055358	1	0.000192789666473877
1915	little	4	0.00039541320680110717	4	0.000771158665895508
1916	traits	2	0.00019770660340055358	1	0.000192789666473877
1917	save	1	9.885330170027679e-05	2	0.000385579332947754
1918	breaks	2	0.00019770660340055358	2	0.000385579332947754
1919	takes	10	0.0009885330170027679	2	0.000385579332947754
1920	sneaking	2	0.00019770660340055358	1	0.000192789666473877
1921	'rewrites	2	0.00019770660340055358	1	0.000192789666473877
1922	arrived	2	0.00019770660340055358	1	0.000192789666473877
1923	chase	2	0.00019770660340055358	1	0.000192789666473877
1924	aniston	2	0.00019770660340055358	1	0.000192789666473877
1925	reviewers	2	0.00019770660340055358	1	0.000192789666473877
1926	enough	6	0.0005931198102016608	3	0.000578368999421631
1927	myself.	2	0.00019770660340055358	1	0.000192789666473877
1928	defined	2	0.00019770660340055358	1	0.000192789666473877
1929	following	2	0.00019770660340055358	1	0.000192789666473877
1930	connection	2	0.00019770660340055358	1	0.000192789666473877
1931	cut	3	0.0002965599051008304	1	0.000192789666473877
1932	means	6	0.0005931198102016608	3	0.000578368999421631
1933	word	4	0.00039541320680110717	1	0.000192789666473877
1934	fans	4	0.00039541320680110717	1	0.000192789666473877
1935	written	4	0.00039541320680110717	3	0.000578368999421631
1936	annoying	4	0.00039541320680110717	6	0.001156737998843262
1937	list	4	0.00039541320680110717	6	0.001156737998843262
1938	highly	3	0.0002965599051008304	1	0.000192789666473877
1939	opera	1	9.885330170027679e-05	4	0.000771158665895508
1940	writing	7	0.0006919731119019375	7	0.001349527665317139
1941	mom	4	0.00039541320680110717	3	0.000578368999421631
1942	slept	2	0.00019770660340055358	2	0.000385579332947754
1943	cliffhanger	2	0.00019770660340055358	1	0.000192789666473877
1944	laugh-out-loud	2	0.00019770660340055358	1	0.000192789666473877
1945	cook	2	0.00019770660340055358	1	0.000192789666473877
1946	navy	2	0.00019770660340055358	1	0.000192789666473877
1947	performances	3	0.0002965599051008304	1	0.000192789666473877
1948	ahead	1	9.885330170027679e-05	2	0.000385579332947754
1949	department	2	0.00019770660340055358	1	0.000192789666473877
1950	misogynistic	1	9.885330170027679e-05	2	0.000385579332947754
1951	friendzone	2	0.00019770660340055358	1	0.000192789666473877
1952	trouble	3	0.0002965599051008304	1	0.000192789666473877
1953	misspelt	2	0.00019770660340055358	1	0.000192789666473877
1954	special	2	0.00019770660340055358	1	0.000192789666473877
1955	gon	2	0.00019770660340055358	1	0.000192789666473877
1956	hassle	2	0.00019770660340055358	1	0.000192789666473877
1957	mean	3	0.0002965599051008304	3	0.000578368999421631
1958	viewers	2	0.00019770660340055358	1	0.000192789666473877
1959	plan	3	0.0002965599051008304	1	0.000192789666473877
1960	bedroom	2	0.00019770660340055358	1	0.000192789666473877
1961	discovers	1	9.885330170027679e-05	2	0.000385579332947754
1962	tons	1	9.885330170027679e-05	2	0.000385579332947754
1963	up	28	0.00276789244760775	15	0.002891844997108155
1964	successful	1	9.885330170027679e-05	2	0.000385579332947754
1965	lack	2	0.00019770660340055358	4	0.000771158665895508
1966	panache	2	0.00019770660340055358	1	0.000192789666473877
1967	worked	2	0.00019770660340055358	1	0.000192789666473877
1968	gorgeous	3	0.0002965599051008304	1	0.000192789666473877
1969	more.	2	0.00019770660340055358	1	0.000192789666473877
1970	us	3	0.0002965599051008304	3	0.000578368999421631
1971	bat	1	9.885330170027679e-05	2	0.000385579332947754
1972	satirical	1	9.885330170027679e-05	2	0.000385579332947754
1973	none	2	0.00019770660340055358	2	0.000385579332947754
1974	part	14	0.001383946223803875	6	0.001156737998843262
1975	title	2	0.00019770660340055358	2	0.000385579332947754
1976	underwhelming	1	9.885330170027679e-05	2	0.000385579332947754
1977	richer	3	0.0002965599051008304	1	0.000192789666473877
1978	god	2	0.00019770660340055358	1	0.000192789666473877
1979	cringing	2	0.00019770660340055358	1	0.000192789666473877
1980	don	4	0.00039541320680110717	1	0.000192789666473877
1981	sounds	2	0.00019770660340055358	2	0.000385579332947754
1982	're	7	0.0006919731119019375	1	0.000192789666473877
1983	dad	5	0.0004942665085013839	4	0.000771158665895508
1984	might	2	0.00019770660340055358	2	0.000385579332947754
1985	look	3	0.0002965599051008304	3	0.000578368999421631
1986	u	1	9.885330170027679e-05	3	0.000578368999421631
1987	..	2	0.00019770660340055358	1	0.000192789666473877
1988	however	6	0.0005931198102016608	2	0.000385579332947754
1989	simply	2	0.00019770660340055358	1	0.000192789666473877
1990	witty	2	0.00019770660340055358	1	0.000192789666473877
1991	vulgarity	1	9.885330170027679e-05	3	0.000578368999421631
1992	glimpse	1	9.885330170027679e-05	3	0.000578368999421631
1993	requires	2	0.00019770660340055358	1	0.000192789666473877
1994	toddler	1	9.885330170027679e-05	2	0.000385579332947754
1995	measly	2	0.00019770660340055358	1	0.000192789666473877
1996	glance	2	0.00019770660340055358	1	0.000192789666473877
1997	berserk	2	0.00019770660340055358	1	0.000192789666473877
1998	fashion	2	0.00019770660340055358	2	0.000385579332947754
1999	kissed	2	0.00019770660340055358	1	0.000192789666473877
2000	always	10	0.0009885330170027679	3	0.000578368999421631
2001	gusto	1	9.885330170027679e-05	2	0.000385579332947754
2002	fanbase	2	0.00019770660340055358	1	0.000192789666473877
2003	cigars	2	0.00019770660340055358	1	0.000192789666473877
2004	processor	3	0.0002965599051008304	1	0.000192789666473877
2005	haircut	2	0.00019770660340055358	1	0.000192789666473877
2006	going	16	0.0015816528272044287	3	0.000578368999421631
2007	audition	3	0.0002965599051008304	1	0.000192789666473877
2008	susan	5	0.0004942665085013839	3	0.000578368999421631
2009	fire	3	0.0002965599051008304	1	0.000192789666473877
2010	find	7	0.0006919731119019375	6	0.001156737998843262
2011	paul	2	0.00019770660340055358	1	0.000192789666473877
2012	trace	2	0.00019770660340055358	1	0.000192789666473877
2013	improved	2	0.00019770660340055358	1	0.000192789666473877
2014	beneath	2	0.00019770660340055358	1	0.000192789666473877
2015	displays	1	9.885330170027679e-05	2	0.000385579332947754
2016	never	11	0.0010873863187030447	5	0.000963948332369385
2017	power	2	0.00019770660340055358	1	0.000192789666473877
2018	figures	2	0.00019770660340055358	1	0.000192789666473877
2019	including	3	0.0002965599051008304	1	0.000192789666473877
2020	characters	16	0.0015816528272044287	5	0.000963948332369385
2021	probably	6	0.0005931198102016608	2	0.000385579332947754
2022	grates.	1	9.885330170027679e-05	2	0.000385579332947754
2023	imitates	2	0.00019770660340055358	1	0.000192789666473877
2024	flirts	2	0.00019770660340055358	1	0.000192789666473877
2025	east	2	0.00019770660340055358	1	0.000192789666473877
2026	blind	4	0.00039541320680110717	1	0.000192789666473877
2027	romances	2	0.00019770660340055358	1	0.000192789666473877
2028	affair	1	9.885330170027679e-05	2	0.000385579332947754
2029	horny	2	0.00019770660340055358	1	0.000192789666473877
2030	isolation	1	9.885330170027679e-05	2	0.000385579332947754
2031	musical	2	0.00019770660340055358	1	0.000192789666473877
2032	looks	4	0.00039541320680110717	4	0.000771158665895508
2033	too	22	0.0021747726374060894	8	0.001542317331791016
2034	believe	5	0.0004942665085013839	4	0.000771158665895508
2035	missed	3	0.0002965599051008304	1	0.000192789666473877
2036	away	5	0.0004942665085013839	1	0.000192789666473877
2037	songs	2	0.00019770660340055358	1	0.000192789666473877
2038	horrible	3	0.0002965599051008304	3	0.000578368999421631
2039	begin	1	9.885330170027679e-05	2	0.000385579332947754
2040	suddenly	2	0.00019770660340055358	1	0.000192789666473877
2041	in	2	0.00019770660340055358	1	0.000192789666473877
2042	funny.	3	0.0002965599051008304	1	0.000192789666473877
2043	poverty	2	0.00019770660340055358	1	0.000192789666473877
2044	said	2	0.00019770660340055358	2	0.000385579332947754
2045	wars	2	0.00019770660340055358	1	0.000192789666473877
2046	quickly	3	0.0002965599051008304	2	0.000385579332947754
2047	comedy	11	0.0010873863187030447	3	0.000578368999421631
2048	father	7	0.0006919731119019375	3	0.000578368999421631
2049	understandably	2	0.00019770660340055358	1	0.000192789666473877
2050	prove	2	0.00019770660340055358	2	0.000385579332947754
2051	agenda	2	0.00019770660340055358	1	0.000192789666473877
2052	pooed	2	0.00019770660340055358	1	0.000192789666473877
2053	screws	1	9.885330170027679e-05	2	0.000385579332947754
2054	gould	2	0.00019770660340055358	2	0.000385579332947754
2055	parts	3	0.0002965599051008304	1	0.000192789666473877
2056	broadcast	2	0.00019770660340055358	1	0.000192789666473877
2057	everything.	2	0.00019770660340055358	1	0.000192789666473877
2058	chaos	3	0.0002965599051008304	1	0.000192789666473877
2059	vixen	2	0.00019770660340055358	1	0.000192789666473877
2060	nipple	1	9.885330170027679e-05	2	0.000385579332947754
2061	to	1	9.885330170027679e-05	2	0.000385579332947754
2062	unspecified	2	0.00019770660340055358	1	0.000192789666473877
2063	burned	2	0.00019770660340055358	1	0.000192789666473877
2064	gunther	2	0.00019770660340055358	1	0.000192789666473877
2065	seen	5	0.0004942665085013839	3	0.000578368999421631
2066	may	2	0.00019770660340055358	2	0.000385579332947754
2067	loyal	2	0.00019770660340055358	1	0.000192789666473877
2068	closure	2	0.00019770660340055358	1	0.000192789666473877
2069	writers	12	0.0011862396204033216	5	0.000963948332369385
2070	casting	1	9.885330170027679e-05	4	0.000771158665895508
2071	feel	4	0.00039541320680110717	5	0.000963948332369385
2072	reunion	2	0.00019770660340055358	1	0.000192789666473877
2073	overrated	1	9.885330170027679e-05	2	0.000385579332947754
2074	russian😂	1	9.885330170027679e-05	2	0.000385579332947754
2075	compact	1	9.885330170027679e-05	2	0.000385579332947754
2076	powell	3	0.0002965599051008304	1	0.000192789666473877
2077	none,19	2	0.00019770660340055358	1	0.000192789666473877
2078	arrive	2	0.00019770660340055358	1	0.000192789666473877
2079	agree	3	0.0002965599051008304	1	0.000192789666473877
2080	shop	3	0.0002965599051008304	2	0.000385579332947754
2081	childish	1	9.885330170027679e-05	3	0.000578368999421631
2082	thread	2	0.00019770660340055358	1	0.000192789666473877
2083	soap	3	0.0002965599051008304	4	0.000771158665895508
2084	space	3	0.0002965599051008304	1	0.000192789666473877
2085	cyber	2	0.00019770660340055358	1	0.000192789666473877
2086	worming	1	9.885330170027679e-05	2	0.000385579332947754
2087	moves	5	0.0004942665085013839	1	0.000192789666473877
2088	did	22	0.0021747726374060894	5	0.000963948332369385
2089	help	3	0.0002965599051008304	2	0.000385579332947754
2090	double	3	0.0002965599051008304	2	0.000385579332947754
2091	argues	2	0.00019770660340055358	1	0.000192789666473877
2092	crushed	2	0.00019770660340055358	1	0.000192789666473877
2093	injury	2	0.00019770660340055358	1	0.000192789666473877
2094	appearances	1	9.885330170027679e-05	2	0.000385579332947754
2095	ten	3	0.0002965599051008304	1	0.000192789666473877
2096	told	7	0.0006919731119019375	1	0.000192789666473877
2097	dresses	2	0.00019770660340055358	1	0.000192789666473877
2098	audience	1	9.885330170027679e-05	3	0.000578368999421631
2099	feels	3	0.0002965599051008304	2	0.000385579332947754
2100	logistical	2	0.00019770660340055358	1	0.000192789666473877
2101	acknowledged	2	0.00019770660340055358	1	0.000192789666473877
2102	expressions	2	0.00019770660340055358	1	0.000192789666473877
2103	definitly	3	0.0002965599051008304	1	0.000192789666473877
2104	*	2	0.00019770660340055358	1	0.000192789666473877
2105	television.	2	0.00019770660340055358	1	0.000192789666473877
2106	moved	1	9.885330170027679e-05	2	0.000385579332947754
2107	bing	2	0.00019770660340055358	2	0.000385579332947754
2108	occasions	2	0.00019770660340055358	1	0.000192789666473877
2109	thinking	3	0.0002965599051008304	1	0.000192789666473877
2110	fun	10	0.0009885330170027679	2	0.000385579332947754
2111	extended	1	9.885330170027679e-05	2	0.000385579332947754
2112	bombshell	2	0.00019770660340055358	1	0.000192789666473877
2113	ceremony	2	0.00019770660340055358	1	0.000192789666473877
2114	self	1	9.885330170027679e-05	3	0.000578368999421631
2115	inside	2	0.00019770660340055358	1	0.000192789666473877
2116	there	16	0.0015816528272044287	8	0.001542317331791016
2117	brings	2	0.00019770660340055358	2	0.000385579332947754
2118	dark	2	0.00019770660340055358	1	0.000192789666473877
2119	priorities	2	0.00019770660340055358	1	0.000192789666473877
2120	discuss	2	0.00019770660340055358	1	0.000192789666473877
2121	grandmother	2	0.00019770660340055358	3	0.000578368999421631
2122	couples	2	0.00019770660340055358	2	0.000385579332947754
2123	be	42	0.004151838671411625	18	0.003470213996529786
2124	granted	2	0.00019770660340055358	1	0.000192789666473877
2125	overall	4	0.00039541320680110717	3	0.000578368999421631
2126	ryan	4	0.00039541320680110717	1	0.000192789666473877
2127	n't	63	0.006227758007117438	33	0.006362058993637941
2128	reruns-	2	0.00019770660340055358	1	0.000192789666473877
2129	amazing	5	0.0004942665085013839	2	0.000385579332947754
2130	ultra	1	9.885330170027679e-05	2	0.000385579332947754
2131	grit	1	9.885330170027679e-05	2	0.000385579332947754
2132	funny.1.	2	0.00019770660340055358	1	0.000192789666473877
2133	slew	1	9.885330170027679e-05	2	0.000385579332947754
2134	changed	2	0.00019770660340055358	1	0.000192789666473877
2135	when	44	0.004349545274812179	11	0.002120686331212647
2136	sexual	2	0.00019770660340055358	1	0.000192789666473877
2137	swiss	2	0.00019770660340055358	1	0.000192789666473877
2138	alas	2	0.00019770660340055358	1	0.000192789666473877
2139	😏	2	0.00019770660340055358	1	0.000192789666473877
2140	average	2	0.00019770660340055358	1	0.000192789666473877
2141	sake.	2	0.00019770660340055358	1	0.000192789666473877
2142	loved	12	0.0011862396204033216	2	0.000385579332947754
2143	dinner	6	0.0005931198102016608	2	0.000385579332947754
2144	eyes	2	0.00019770660340055358	2	0.000385579332947754
2145	kick	3	0.0002965599051008304	1	0.000192789666473877
2146	purpose	1	9.885330170027679e-05	2	0.000385579332947754
2147	friend	10	0.0009885330170027679	2	0.000385579332947754
2148	last	8	0.0007908264136022143	3	0.000578368999421631
2149	season	13	0.0012850929221035982	6	0.001156737998843262
2150	pseudo-poetical	2	0.00019770660340055358	1	0.000192789666473877
2151	anything	3	0.0002965599051008304	1	0.000192789666473877
2152	levels	1	9.885330170027679e-05	3	0.000578368999421631
2153	caterer	2	0.00019770660340055358	1	0.000192789666473877
2154	fair	2	0.00019770660340055358	1	0.000192789666473877
2155	alcoholic	1	9.885330170027679e-05	2	0.000385579332947754
2156	particular	1	9.885330170027679e-05	3	0.000578368999421631
2157	delivered	1	9.885330170027679e-05	2	0.000385579332947754
2158	possibly	2	0.00019770660340055358	1	0.000192789666473877
2159	harder	2	0.00019770660340055358	1	0.000192789666473877
2160	seeing	3	0.0002965599051008304	1	0.000192789666473877
2161	hurt	3	0.0002965599051008304	1	0.000192789666473877
2162	operates	2	0.00019770660340055358	1	0.000192789666473877
2163	watches	1	9.885330170027679e-05	2	0.000385579332947754
2164	clash	2	0.00019770660340055358	1	0.000192789666473877
2165	pens	2	0.00019770660340055358	1	0.000192789666473877
2166	secretary	2	0.00019770660340055358	1	0.000192789666473877
2167	problems	2	0.00019770660340055358	1	0.000192789666473877
2168	tonight	1	9.885330170027679e-05	2	0.000385579332947754
2169	play	3	0.0002965599051008304	2	0.000385579332947754
2170	accommodating	2	0.00019770660340055358	1	0.000192789666473877
2171	bogey	2	0.00019770660340055358	1	0.000192789666473877
2172	definitely	4	0.00039541320680110717	2	0.000385579332947754
2173	over-bloated	1	9.885330170027679e-05	2	0.000385579332947754
2174	funny	48	0.004744958481613286	7	0.001349527665317139
2175	played	1	9.885330170027679e-05	4	0.000771158665895508
2176	carel	3	0.0002965599051008304	1	0.000192789666473877
2177	asleep.	2	0.00019770660340055358	1	0.000192789666473877
2178	twenty	1	9.885330170027679e-05	2	0.000385579332947754
2179	fine	5	0.0004942665085013839	1	0.000192789666473877
2180	fresh	4	0.00039541320680110717	1	0.000192789666473877
2181	aired	1	9.885330170027679e-05	2	0.000385579332947754
2182	easier	2	0.00019770660340055358	1	0.000192789666473877
2183	noticed	2	0.00019770660340055358	2	0.000385579332947754
2184	adaptation	2	0.00019770660340055358	1	0.000192789666473877
2185	beginning.	1	9.885330170027679e-05	2	0.000385579332947754
2186	wall	1	9.885330170027679e-05	2	0.000385579332947754
2187	locked	3	0.0002965599051008304	1	0.000192789666473877
2188	lasted	2	0.00019770660340055358	1	0.000192789666473877
2189	can	11	0.0010873863187030447	10	0.00192789666473877
2190	had	24	0.002372479240806643	7	0.001349527665317139
2191	dilemma	2	0.00019770660340055358	1	0.000192789666473877
2192	thoughtful	1	9.885330170027679e-05	2	0.000385579332947754
2193	back	10	0.0009885330170027679	3	0.000578368999421631
2194	advice	2	0.00019770660340055358	1	0.000192789666473877
2195	serves	1	9.885330170027679e-05	2	0.000385579332947754
2196	pacino	2	0.00019770660340055358	1	0.000192789666473877
2197	demonstration	2	0.00019770660340055358	1	0.000192789666473877
2198	windmills	1	9.885330170027679e-05	2	0.000385579332947754
2199	meet	3	0.0002965599051008304	4	0.000771158665895508
2200	decided	2	0.00019770660340055358	1	0.000192789666473877
2201	lives	3	0.0002965599051008304	1	0.000192789666473877
2202	surgeon	1	9.885330170027679e-05	2	0.000385579332947754
2203	drives	2	0.00019770660340055358	4	0.000771158665895508
2204	them.	2	0.00019770660340055358	1	0.000192789666473877
2205	fictional	3	0.0002965599051008304	1	0.000192789666473877
2206	generalized	2	0.00019770660340055358	1	0.000192789666473877
2207	helping	2	0.00019770660340055358	1	0.000192789666473877
2208	virginity	2	0.00019770660340055358	1	0.000192789666473877
2209	made	10	0.0009885330170027679	3	0.000578368999421631
2210	turned	2	0.00019770660340055358	3	0.000578368999421631
2211	confident	2	0.00019770660340055358	1	0.000192789666473877
2212	wedding	10	0.0009885330170027679	2	0.000385579332947754
2213	vulnerable	2	0.00019770660340055358	1	0.000192789666473877
2214	ark	2	0.00019770660340055358	2	0.000385579332947754
2215	obviously	1	9.885330170027679e-05	2	0.000385579332947754
2216	asking	2	0.00019770660340055358	1	0.000192789666473877
2217	cupboard.	2	0.00019770660340055358	1	0.000192789666473877
2218	wine	2	0.00019770660340055358	1	0.000192789666473877
2219	physical	2	0.00019770660340055358	1	0.000192789666473877
2220	weekend	2	0.00019770660340055358	1	0.000192789666473877
2221	obsessed	1	9.885330170027679e-05	3	0.000578368999421631
2222	hate	2	0.00019770660340055358	7	0.001349527665317139
2223	sense	3	0.0002965599051008304	2	0.000385579332947754
2224	treatment	1	9.885330170027679e-05	2	0.000385579332947754
2225	human	2	0.00019770660340055358	1	0.000192789666473877
2226	brothers	2	0.00019770660340055358	1	0.000192789666473877
2227	pain-in-the-bum	2	0.00019770660340055358	1	0.000192789666473877
2228	innocent	2	0.00019770660340055358	1	0.000192789666473877
2229	bullies	3	0.0002965599051008304	1	0.000192789666473877
2230	outsider	2	0.00019770660340055358	1	0.000192789666473877
2231	chandler's.	1	9.885330170027679e-05	2	0.000385579332947754
2232	awkward	3	0.0002965599051008304	2	0.000385579332947754
2233	piece	2	0.00019770660340055358	1	0.000192789666473877
2234	wears	3	0.0002965599051008304	1	0.000192789666473877
2235	shooting	2	0.00019770660340055358	2	0.000385579332947754
2236	jam	4	0.00039541320680110717	1	0.000192789666473877
2237	leaps	2	0.00019770660340055358	1	0.000192789666473877
2238	lighted	2	0.00019770660340055358	1	0.000192789666473877
2239	media	1	9.885330170027679e-05	2	0.000385579332947754
2240	girl	10	0.0009885330170027679	5	0.000963948332369385
2241	instead	2	0.00019770660340055358	2	0.000385579332947754
2242	indebted	1	9.885330170027679e-05	2	0.000385579332947754
2243	couple	1	9.885330170027679e-05	2	0.000385579332947754
2244	weakness	2	0.00019770660340055358	1	0.000192789666473877
2245	barry	7	0.0006919731119019375	1	0.000192789666473877
2246	fav	2	0.00019770660340055358	1	0.000192789666473877
2247	himself	2	0.00019770660340055358	1	0.000192789666473877
2248	pollinates	2	0.00019770660340055358	1	0.000192789666473877
2249	take	6	0.0005931198102016608	3	0.000578368999421631
2250	happiness	2	0.00019770660340055358	1	0.000192789666473877
2251	situation	2	0.00019770660340055358	1	0.000192789666473877
2252	we	20	0.0019770660340055358	6	0.001156737998843262
2253	topics	1	9.885330170027679e-05	2	0.000385579332947754
2254	break	4	0.00039541320680110717	1	0.000192789666473877
2255	shining	2	0.00019770660340055358	1	0.000192789666473877
2256	hhhhh	2	0.00019770660340055358	1	0.000192789666473877
2257	broken	3	0.0002965599051008304	1	0.000192789666473877
2258	lost	4	0.00039541320680110717	1	0.000192789666473877
2259	front	3	0.0002965599051008304	2	0.000385579332947754
2260	most	9	0.0008896797153024911	4	0.000771158665895508
2261	isac	2	0.00019770660340055358	1	0.000192789666473877
2262	people.	1	9.885330170027679e-05	2	0.000385579332947754
2263	banging	2	0.00019770660340055358	1	0.000192789666473877
2264	finds	5	0.0004942665085013839	1	0.000192789666473877
2265	americans	1	9.885330170027679e-05	2	0.000385579332947754
2266	reading	2	0.00019770660340055358	2	0.000385579332947754
2267	whistle	2	0.00019770660340055358	1	0.000192789666473877
2268	interest	1	9.885330170027679e-05	3	0.000578368999421631
2269	lose	3	0.0002965599051008304	2	0.000385579332947754
2270	figured	2	0.00019770660340055358	1	0.000192789666473877
2271	as	9	0.0008896797153024911	3	0.000578368999421631
2272	tape	3	0.0002965599051008304	1	0.000192789666473877
2273	monkeys	2	0.00019770660340055358	1	0.000192789666473877
2274	pillows	2	0.00019770660340055358	1	0.000192789666473877
2275	mark	2	0.00019770660340055358	1	0.000192789666473877
2276	likes	2	0.00019770660340055358	1	0.000192789666473877
2277	third	1	9.885330170027679e-05	3	0.000578368999421631
2278	joe-	1	9.885330170027679e-05	2	0.000385579332947754
2279	where	30	0.0029655990510083037	3	0.000578368999421631
2280	jack	3	0.0002965599051008304	1	0.000192789666473877
2281	chandlers	3	0.0002965599051008304	2	0.000385579332947754
2282	kind	3	0.0002965599051008304	2	0.000385579332947754
2283	dope	2	0.00019770660340055358	1	0.000192789666473877
2284	concerns	1	9.885330170027679e-05	2	0.000385579332947754
2285	held	2	0.00019770660340055358	1	0.000192789666473877
2286	nutcase.	2	0.00019770660340055358	1	0.000192789666473877
2287	confidence	2	0.00019770660340055358	2	0.000385579332947754
2288	about.	3	0.0002965599051008304	1	0.000192789666473877
2289	tour	1	9.885330170027679e-05	2	0.000385579332947754
2290	twin	2	0.00019770660340055358	1	0.000192789666473877
2291	meets	4	0.00039541320680110717	1	0.000192789666473877
2292	friends	52	0.005140371688414393	20	0.00385579332947754
2293	beans	2	0.00019770660340055358	1	0.000192789666473877
2294	free	3	0.0002965599051008304	1	0.000192789666473877
2295	shower	2	0.00019770660340055358	1	0.000192789666473877
2296	anniston	2	0.00019770660340055358	5	0.000963948332369385
2297	sordid	2	0.00019770660340055358	1	0.000192789666473877
2298	medicine.	2	0.00019770660340055358	1	0.000192789666473877
2299	bus	3	0.0002965599051008304	1	0.000192789666473877
2300	dress.	2	0.00019770660340055358	1	0.000192789666473877
2301	na	3	0.0002965599051008304	1	0.000192789666473877
2302	jewish	2	0.00019770660340055358	1	0.000192789666473877
2303	prom	4	0.00039541320680110717	1	0.000192789666473877
2304	extremely	2	0.00019770660340055358	2	0.000385579332947754
2305	about	4	0.00039541320680110717	2	0.000385579332947754
2306	nicely	2	0.00019770660340055358	1	0.000192789666473877
2307	name	3	0.0002965599051008304	5	0.000963948332369385
2308	shine	2	0.00019770660340055358	1	0.000192789666473877
2309	strong	3	0.0002965599051008304	1	0.000192789666473877
2310	introduction	2	0.00019770660340055358	3	0.000578368999421631
2311	animals	1	9.885330170027679e-05	2	0.000385579332947754
2312	selling	2	0.00019770660340055358	1	0.000192789666473877
2313	buyer	2	0.00019770660340055358	1	0.000192789666473877
2314	bank	3	0.0002965599051008304	1	0.000192789666473877
2315	sitcom	6	0.0005931198102016608	1	0.000192789666473877
2316	order	2	0.00019770660340055358	1	0.000192789666473877
2317	of	2	0.00019770660340055358	1	0.000192789666473877
2318	disappointed	2	0.00019770660340055358	2	0.000385579332947754
2319	everywhere	2	0.00019770660340055358	1	0.000192789666473877
2320	electricity	2	0.00019770660340055358	1	0.000192789666473877
2321	room	6	0.0005931198102016608	1	0.000192789666473877
2322	background	1	9.885330170027679e-05	2	0.000385579332947754
2323	roommate	2	0.00019770660340055358	1	0.000192789666473877
2324	mustache	2	0.00019770660340055358	1	0.000192789666473877
2325	hold	2	0.00019770660340055358	1	0.000192789666473877
2326	laughter	2	0.00019770660340055358	1	0.000192789666473877
2327	long	2	0.00019770660340055358	1	0.000192789666473877
2328	feminist	2	0.00019770660340055358	1	0.000192789666473877
2329	age	2	0.00019770660340055358	1	0.000192789666473877
2330	understand	2	0.00019770660340055358	4	0.000771158665895508
2331	automatically	1	9.885330170027679e-05	2	0.000385579332947754
2332	cherry	2	0.00019770660340055358	1	0.000192789666473877
2333	'll	4	0.00039541320680110717	1	0.000192789666473877
2334	wandering	2	0.00019770660340055358	1	0.000192789666473877
2335	happen	4	0.00039541320680110717	1	0.000192789666473877
2336	truth	2	0.00019770660340055358	1	0.000192789666473877
2337	remarkable	5	0.0004942665085013839	1	0.000192789666473877
2338	accept	2	0.00019770660340055358	1	0.000192789666473877
2339	al	2	0.00019770660340055358	1	0.000192789666473877
2340	unrequited	2	0.00019770660340055358	1	0.000192789666473877
2341	easily	3	0.0002965599051008304	2	0.000385579332947754
2342	expression	2	0.00019770660340055358	1	0.000192789666473877
2343	met	3	0.0002965599051008304	1	0.000192789666473877
2344	client	2	0.00019770660340055358	1	0.000192789666473877
2345	fixed	2	0.00019770660340055358	1	0.000192789666473877
2346	explain	1	9.885330170027679e-05	2	0.000385579332947754
2347	reruns	1	9.885330170027679e-05	2	0.000385579332947754
2348	spent	2	0.00019770660340055358	1	0.000192789666473877
2349	acts	1	9.885330170027679e-05	3	0.000578368999421631
2350	sister	2	0.00019770660340055358	1	0.000192789666473877
2351	someone	4	0.00039541320680110717	5	0.000963948332369385
2352	happening	4	0.00039541320680110717	1	0.000192789666473877
2353	atm	3	0.0002965599051008304	1	0.000192789666473877
2354	learning	2	0.00019770660340055358	1	0.000192789666473877
2355	bloomingdale	2	0.00019770660340055358	1	0.000192789666473877
2356	music	2	0.00019770660340055358	1	0.000192789666473877
2357	allegedly	2	0.00019770660340055358	1	0.000192789666473877
2358	director	2	0.00019770660340055358	2	0.000385579332947754
2359	guy	18	0.0017793594306049821	6	0.001156737998843262
2360	that	19	0.001878212732305259	8	0.001542317331791016
2361	happened	3	0.0002965599051008304	1	0.000192789666473877
2362	poor	5	0.0004942665085013839	3	0.000578368999421631
2363	pretending	1	9.885330170027679e-05	2	0.000385579332947754
2364	gullible	2	0.00019770660340055358	1	0.000192789666473877
2365	fail	2	0.00019770660340055358	1	0.000192789666473877
2366	passionate	2	0.00019770660340055358	1	0.000192789666473877
2367	weirdest	2	0.00019770660340055358	1	0.000192789666473877
2368	spends	4	0.00039541320680110717	1	0.000192789666473877
2369	closet	2	0.00019770660340055358	1	0.000192789666473877
2370	understand.	2	0.00019770660340055358	1	0.000192789666473877
2371	liners	1	9.885330170027679e-05	5	0.000963948332369385
2372	mathew	3	0.0002965599051008304	1	0.000192789666473877
2373	helped	3	0.0002965599051008304	1	0.000192789666473877
2374	pick	4	0.00039541320680110717	1	0.000192789666473877
2375	empty	1	9.885330170027679e-05	2	0.000385579332947754
2376	individual	2	0.00019770660340055358	1	0.000192789666473877
2377	attention	3	0.0002965599051008304	2	0.000385579332947754
2378	tall	2	0.00019770660340055358	1	0.000192789666473877
2379	manual	2	0.00019770660340055358	1	0.000192789666473877
2380	holiday	2	0.00019770660340055358	1	0.000192789666473877
2381	neighbour	2	0.00019770660340055358	1	0.000192789666473877
